"rule_id","authority","standard","ig_version","severity","message","pattern","check_tree_preview","status","converted_at","p21_primitive","notes"
"CG0186","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","LBORNRLO is expressed using the units in LBORRESU","unit-variable-required-when-var-populated","all: - operator: non_empty name: LBORNRLO - operator: matches_regex name: LBORNRLO value: ""^[-+]?[0-9]*\\.?[0-9]+$"" - operator: empty name: LBORRESU","predicate","2026-04-24T09:34:59Z",NA,NA
"CG0187","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","LBORNRHI is expressed using the units in LBORRESU","unit-variable-required-when-var-populated","all: - operator: non_empty name: LBORNRHI - operator: matches_regex name: LBORNRHI value: ""^[-+]?[0-9]*\\.?[0-9]+$"" - operator: empty name: LBORRESU","predicate","2026-04-24T09:34:59Z",NA,NA
"CG0188","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","LBSTNRLO  is expressed using the units in LBSTRESU","unit-variable-required-when-var-populated","all: - operator: non_empty name: LBSTNRLO - operator: matches_regex name: LBSTNRLO value: ""^[-+]?[0-9]*\\.?[0-9]+$"" - operator: empty name: LBSTRESU","predicate","2026-04-24T09:34:59Z",NA,NA
"CG0189","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","LBSTNRHI is expressed using the units in LBSTRESU","unit-variable-required-when-var-populated","all: - operator: non_empty name: LBSTNRHI - operator: matches_regex name: LBSTNRHI value: ""^[-+]?[0-9]*\\.?[0-9]+$"" - operator: empty name: LBSTRESU","predicate","2026-04-24T09:34:59Z",NA,NA
"CG0190","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","LBSTNRC  is expressed using the units in LBSTRESU","unit-variable-required-when-var-populated","all: - operator: non_empty name: LBSTNRC - operator: matches_regex name: LBSTNRC value: ""^[-+]?[0-9]*\\.?[0-9]+$"" - operator: empty name: LBSTRESU","predicate","2026-04-24T09:34:59Z",NA,NA
"CG0191","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","MB dataset present in study","submission-conditional-dataset-required","all: - operator: study_metadata_is key: collected_domains value: MB - operator: not_exists name: MB","predicate","2026-04-24T10:02:11Z",NA,NA
"CG0192","CDISC","SDTM-IG","3.2","Medium","MBTESTCD = 'ORGANISM'",NA,NA,"blocker:no-machine-checkable-condition","2026-04-24T04:31:01Z",NA,"Q4 triage: condition not machine-checkable against SDTM columns."
"CG0196","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","PEORRES = 'NORMAL'",NA,NA,"blocker:no-machine-checkable-condition","2026-04-24T04:31:01Z",NA,"Q4 triage: condition not machine-checkable against SDTM columns."
"CG0197","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","PESTRESC = PEORRES OR a dictionary coded preferred term",NA,NA,"narrative",NA,NA,NA
"CG0198","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Relationships represented in RELREC are collected relationships",NA,NA,"narrative",NA,NA,NA
"CG0200","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Within a subject each unique RELID is present on multiple RELREC records",NA,NA,"narrative",NA,NA,NA
"CG0205","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Suppqual dataset names <= 8 characters",NA,NA,"narrative",NA,NA,NA
"CG0207","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","SEENDTC = SESTDTC of next ELEMENT",NA,NA,"narrative",NA,NA,NA
"CG0214","CDISC","SDTM-IG","3.2,3.3","Medium","VISITNUM not in TV.VISITNUM",NA,NA,"narrative",NA,NA,NA
"CG0217","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TAETORD = SE.TAETORD","value-equals-cross-dataset-col","all: - operator: differs_by_key name: ""TAETORD"" reference_dataset: ""SE"" reference_column: ""TAETORD"" key: ""USUBJID""","predicate","2026-04-24T09:20:55Z",NA,NA
"CG0218","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","EPOCH = SE.EPOCH","value-equals-cross-dataset-col","all: - operator: differs_by_key name: ""EPOCH"" reference_dataset: ""SE"" reference_column: ""EPOCH"" key: ""[USUBJID, ETCD]""","predicate","2026-04-24T09:20:55Z",NA,NA
"CG0219","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","At least one timing variable present in dataset",NA,NA,"narrative",NA,NA,NA
"CG0221","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STDY = null",NA,NA,"narrative",NA,NA,NA
"CG0223","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ENDY = null",NA,NA,"narrative",NA,NA,NA
"CG0225","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","VISITDY = null",NA,NA,"narrative",NA,NA,NA
"CG0232","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STRTPT in ('BEFORE', 'COINCIDENT', 'UNKNOWN')",NA,NA,"narrative",NA,NA,NA
"CG0233","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STRTPT in ('BEFORE', 'COINCIDENT', 'AFTER', 'UNKNOWN')",NA,NA,"narrative",NA,NA,NA
"CG0234","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ENRTPT in ('BEFORE', 'COINCIDENT', 'ONGOING', 'UNKNOWN')",NA,NA,"narrative",NA,NA,NA
"CG0235","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ENRTPT in ('BEFORE', 'COINCIDENT', 'ONGOING', 'AFTER', 'UNKNOWN')",NA,NA,"narrative",NA,NA,NA
"CG0236","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--DTC is date/time of specimen collection or observation, not date/time of recording/acquisition",NA,NA,"narrative",NA,NA,NA
"CG0237","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--DTC is date/time of recording/data acquisition",NA,NA,"narrative",NA,NA,NA
"CG0238","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ORRES in ISO 8601 date format",NA,NA,"narrative",NA,NA,NA
"CG0240","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TPT and --TPTNUM have a one-to-one relationship",NA,NA,"narrative",NA,NA,NA
"CG0241","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ELTM is the same value across records with the same values of DOMAIN, VISITNUM, --TPTREF, and --TPTNUM",NA,NA,"narrative",NA,NA,NA
"CG0244","CDISC","SDTM-IG","3.2","Medium","ARM not in ('Screen Failure', 'Not Assigned', 'Unplanned Treatment', 'Not Treated')",NA,NA,"narrative",NA,NA,NA
"CG0247","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TAETORD is unique within an ARM",NA,NA,"narrative",NA,NA,NA
"CG0248","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TAETORD is an integer",NA,NA,"narrative",NA,NA,NA
"CG0249","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TATRANS = null",NA,NA,"narrative",NA,NA,NA
"CG0250","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Each value of EPOCH is not associated with more than one conceptual trial period",NA,NA,"narrative",NA,NA,NA
"CG0254","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TIVERS present in dataset",NA,NA,"narrative",NA,NA,NA
"CG0255","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IETESTCD unique within TIVERS",NA,NA,"narrative",NA,NA,NA
"CG0256","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IETESTCD unique in dataset",NA,NA,"narrative",NA,NA,NA
"CG0262","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVALn ^= null",NA,NA,"narrative",NA,NA,NA
"CG0265","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVALCD and TSVAL have a one-to-one relationship.",NA,NA,"narrative",NA,NA,NA
"CG0268","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSSEQ is unique for each distinct value of TSPARMCD",NA,NA,"narrative",NA,NA,NA
"CG0270","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVAL conforms to ISO 8601",NA,NA,"narrative",NA,NA,NA
"CG0272","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL = null or 'HEALTHY SUBJECTS'",NA,NA,"narrative",NA,NA,NA
"CG0280","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL > 0 and TSVAL <= 1",NA,NA,"narrative",NA,NA,NA
"CG0281","CDISC","SDTM-IG","3.2,3.3","Medium","TSPARMCD = RANDQT record is present",NA,NA,"narrative",NA,NA,NA
"CG0283","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL conforms to ISO 8601 date",NA,NA,"narrative",NA,NA,NA
"CG0284","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL is integer and > 0",NA,NA,"narrative",NA,NA,NA
"CG0285","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL conforms to ISO 8601 date",NA,NA,"narrative",NA,NA,NA
"CG0286","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL conforms to ISO 8601 date",NA,NA,"narrative",NA,NA,NA
"CG0287","CDISC","SDTM-IG","3.2,3.3","High","A set of records exist with at least one record with TSPARMCD equal to each of the required values in the list of Trial Summary Codes in Appendix C1",NA,NA,"narrative",NA,NA,NA
"CG0288","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVALCD = valid code in the version identified in TSVCDVER",NA,NA,"narrative",NA,NA,NA
"CG0289","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TSVCDVER = valid published version (date)",NA,NA,"narrative",NA,NA,NA
"CG0291","CDISC","SDTM-IG","3.2,3.3,3.4","Low","TSVAL not populated with values or synonyms of values in the ISO 21090 null flavor codelist (or other terms that can be represented as null flavors)",NA,NA,"narrative",NA,NA,NA
"CG0295","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARMCD = null",NA,NA,"narrative",NA,NA,NA
"CG0296","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARM = null",NA,NA,"narrative",NA,NA,NA
"CG0298","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","VISIT is described in protocol",NA,NA,"narrative",NA,NA,NA
"CG0303","CDISC","SDTM-IG","3.2","Medium","Variable Label = IG Label",NA,NA,"narrative",NA,NA,NA
"CG0308","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DOMAIN value length = 2",NA,NA,"narrative",NA,NA,NA
"CG0309","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DOMAIN value length = 4",NA,NA,"narrative",NA,NA,NA
"CG0312","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DOMAIN not in reserved or modeled standard",NA,NA,"narrative",NA,NA,NA
"CG0313","CDISC","SDTM-IG","3.2","Medium","STUDYID, USUBJID or POOLID, DOMAIN, and --SEQ exist",NA,NA,"narrative",NA,NA,NA
"CG0314","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Value of SUPP--.QNAM ^= any variable name defined in the corresponding SDTM version",NA,NA,"narrative",NA,NA,NA
"CG0318","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","PC dataset present in study","submission-conditional-dataset-required","all: - operator: study_metadata_is key: collected_domains value: PC - operator: not_exists name: PC","predicate","2026-04-24T10:02:11Z",NA,NA
"CG0320","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TESTCD present in custom findings dataset",NA,NA,"narrative",NA,NA,NA
"CG0321","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Custom domain is based on one of the observation classes",NA,NA,"narrative",NA,NA,NA
"CG0322","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ELEMENT value does not refer to any specific ARM",NA,NA,"narrative",NA,NA,NA
"CG0323","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ELEMENT value does not refer to any specific EPOCH",NA,NA,"narrative",NA,NA,NA
"CG0324","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TEENRL value does not refer to any specific ARM",NA,NA,"narrative",NA,NA,NA
"CG0325","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","The combination of ELEMENT, TESTRL, TEENRL, and TEDUR is unique for each ETCD",NA,NA,"narrative",NA,NA,NA
"CG0330","CDISC","SDTM-IG","3.2,3.3","Medium","Variables are ordered with Identifiers first, followed by the Topic, Qualifier, and Timing variables. Within each role, variables are ordered as shown in SDTM: Tables 2.2.1, 2.2.2, 2.2.3, 2.2.3.1, 2.2.4, and 2.2.5",NA,NA,"narrative",NA,NA,NA
"CG0332","CDISC","SDTM-IG","3.2,3.3,3.4","High","The first two characters of the dataset name must equal a domain that is present in the study",NA,NA,"narrative",NA,NA,NA
"CG0333","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","The characters of the dataset name after 'FA' equal a domain that present in the study",NA,NA,"narrative",NA,NA,NA
"CG0334","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Value of RDOMAIN equals characters 5 and 6 of the dataset name",NA,NA,"narrative",NA,NA,NA
"CG0336","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--CAT ^= Domain Name",NA,NA,"narrative",NA,NA,NA
"CG0341","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TESTCD ^= 'OTHER'",NA,NA,"narrative",NA,NA,NA
"CG0342","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TRT ^= 'OTHER'",NA,NA,"narrative",NA,NA,NA
"CG0343","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TERM ^= 'OTHER'",NA,NA,"narrative",NA,NA,NA
"CG0344","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TESTCD ^= 'MULTIPLE'",NA,NA,"narrative",NA,NA,NA
"CG0345","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TRT ^= 'MULTIPLE'",NA,NA,"narrative",NA,NA,NA
"CG0346","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TERM ^= 'MULTIPLE'",NA,NA,"narrative",NA,NA,NA
"CG0347","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ORRES ^ = 'MULTIPLE'",NA,NA,"narrative",NA,NA,NA
"CG0349","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","First 2 characters of the Variable Name = the 2-character domain code",NA,NA,"narrative",NA,NA,NA
"CG0350","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SCAT ^= Domain Name",NA,NA,"narrative",NA,NA,NA
"CG0351","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Variables not in Model List of Allowed Variables for Observation Class are in SUPPQUAL",NA,NA,"narrative",NA,NA,NA
"CG0359","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Variable labels are in title case",NA,NA,"narrative",NA,NA,NA
"CG0365","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RDEVID = null",NA,NA,"narrative",NA,NA,"AP-scoped; defer until AP class in taxonomy (similar to CG0156/157/158)"
"CG0366","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RSUBJID = null",NA,NA,"narrative",NA,NA,"AP-scoped; defer until AP class in taxonomy (similar to CG0156/157/158)"
"CG0367","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RSUBJID = DM.USUBJID","value-equals-cross-dataset-col","all: - operator: differs_by_key name: ""RSUBJID"" reference_dataset: ""DM"" reference_column: ""USUBJID"" key: ""USUBJID""","predicate","2026-04-24T09:20:55Z",NA,NA
"CG0368","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","DM dataset present in study","submission-dataset-required","operator: not_exists name: %dataset%","predicate","2026-04-24T10:02:11Z",NA,NA
"CG0369","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RDOMAIN is dataset in study",NA,NA,"narrative",NA,NA,NA
"CG0370","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVAR is variable in domain = RDOMAIN",NA,NA,"narrative",NA,NA,NA
"CG0371","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVARVAL = value of variable = IDVAR in domain = RDOMAIN",NA,NA,"narrative",NA,NA,NA
"CG0372","CDISC","SDTM-IG","3.2,3.3,3.4","Low","--TESTCD <= 8 chars and contains only letters, numbers, and underscores and can not start with a number",NA,NA,"narrative",NA,NA,NA
"CG0373","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Dataset present in study with DOMAIN = SUPP--.RDOMAIN","submission-domains-from-ref-column","operator: ref_column_domains_exist reference_column: %reference_column%","predicate","2026-04-24T10:02:11Z",NA,NA
"CG0374","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Dataset present in study with DOMAIN = RELREC.RDOMAIN","submission-domains-from-ref-column","operator: ref_column_domains_exist reference_column: %reference_column%","predicate","2026-04-24T10:02:11Z",NA,NA
"CG0376","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TDSTOFF = 0 or positive value in ISO 8601 Duration format",NA,NA,"narrative",NA,NA,NA
"CG0377","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--LLT = MedDRA lowest level TERM",NA,NA,"narrative",NA,NA,NA
"CG0378","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--LLTCD = MedDRA lowest level code",NA,NA,"narrative",NA,NA,NA
"CG0379","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--DECOD = MedDRA preferred TERM",NA,NA,"narrative",NA,NA,NA
"CG0380","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--PTCD = MedDRA preferred TERM code",NA,NA,"narrative",NA,NA,NA
"CG0381","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--HLT = MedDRA high level TERM",NA,NA,"narrative",NA,NA,NA
"CG0382","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--HLTCD = MedDRA high level TERM code",NA,NA,"narrative",NA,NA,NA
"CG0383","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--HLGT = MedDRA high level group TERM",NA,NA,"narrative",NA,NA,NA
"CG0384","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--HLGTCD = MedDRA high level group TERM code",NA,NA,"narrative",NA,NA,NA
"CG0385","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--BODSYS = MedDRA system organ class",NA,NA,"narrative",NA,NA,NA
"CG0386","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--BDSYCD = MedDRA system organ class code",NA,NA,"narrative",NA,NA,NA
"CG0387","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SER in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0388","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SCAN in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0389","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SCONG in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0390","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SDISAB in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0391","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SDTH in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0392","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SHOSP in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0393","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SLIFE in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0394","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SOD in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0395","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SMIE in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0396","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--CONTRT in ('Y','N')",NA,NA,"narrative",NA,NA,NA
"CG0398","CDISC","SDTM-IG","3.2","Medium","At most one record per subject per epoch",NA,NA,"narrative",NA,NA,NA
"CG0399","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--ULOQ is expressed using the units in --STRESU","unit-variable-required-when-var-populated","all: - operator: non_empty name: --ULOQ - operator: matches_regex name: --ULOQ value: ""^[-+]?[0-9]*\\.?[0-9]+$"" - operator: empty name: --STRESU","predicate","2026-04-24T09:34:59Z",NA,NA
"CG0400","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--LOINC = valid code in the version of the LOINC dictionary specified in define.xml",NA,NA,"narrative",NA,NA,NA
"CG0404","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--STAT present in dataset",NA,NA,"narrative",NA,NA,NA
"CG0406","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--TEST length <= 40",NA,NA,"narrative",NA,NA,NA
"CG0407","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","EX present in study",NA,NA,"narrative",NA,NA,NA
"CG0408","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Dataset > 0 records",NA,NA,"narrative",NA,NA,NA
"CG0409","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","STUDYID = DM.STUDYID","value-equals-cross-dataset-col","all: - operator: differs_by_key name: ""STUDYID"" reference_dataset: ""DM"" reference_column: ""STUDYID"" key: ""USUBJID""","predicate","2026-04-24T09:20:55Z",NA,NA
"CG0411","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","IDVAR, IDVARVAL, and QNAM a unique combination per parent subject record",NA,NA,"narrative",NA,NA,NA
"CG0412","CDISC","SDTM-IG","3.2","Medium","Subject records > 0",NA,NA,"narrative",NA,NA,NA
"CG0413","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Dataset name begins with DOMAIN value",NA,NA,"narrative",NA,NA,NA
"CG0414","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ETCD = TE.ETCD","value-equals-cross-dataset-col","all: - operator: differs_by_key name: ""ETCD"" reference_dataset: ""TE"" reference_column: ""ETCD"" key: ""ETCD""","predicate","2026-04-24T09:20:55Z",NA,NA
"CG0415","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","ARMCD is a valid planned arm code",NA,NA,"narrative",NA,NA,NA
"CG0417","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","QNAM value length <=8 and cannot start with a number and cannot contain characters other than letters in upper case, numbers, or underscores",NA,NA,"narrative",NA,NA,NA
"CG0418","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","TAETORD order of elements match order in TA within ARM of the Subject",NA,NA,"narrative",NA,NA,NA
"CG0419","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","RELTYPE = null",NA,NA,"narrative",NA,NA,NA
"CG0431","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","Variable value ^= null",NA,NA,"narrative",NA,NA,NA
"CG0436","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SOC = MedDRA primary system organ class",NA,NA,"narrative",NA,NA,NA
"CG0437","CDISC","SDTM-IG","3.2,3.3,3.4","Medium","--SOCCD = MedDRA primary system organ class code",NA,NA,"narrative",NA,NA,NA
"CG0438","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL conforms to ISO 8601 time period",NA,NA,"narrative",NA,NA,NA
"CG0439","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL conforms to ISO 8601 time period",NA,NA,"narrative",NA,NA,NA
"CG0440","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL is integer and > 0",NA,NA,"narrative",NA,NA,NA
"CG0442","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL is a valid preferred term from FDA Substance Registration System (SRS)",NA,NA,"narrative",NA,NA,NA
"CG0443","CDISC","SDTM-IG","3.2,3.3","Medium","TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS)",NA,NA,"narrative",NA,NA,NA
"CG0445","CDISC","SDTM-IG","3.2,3.3","Medium","TSVAL is a valid preferred term from FDA Substance Registration System (SRS)",NA,NA,"narrative",NA,NA,NA
"CG0446","CDISC","SDTM-IG","3.2,3.3","Medium","TSVALCD is a valid unique ingredient identifier from FDA Substance Registration System (SRS)",NA,NA,"narrative",NA,NA,NA
